#############################################;;;;;;;;;;;;;;x
#Agriculture Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
brixham_trawlers_desc;Named for the British town where they were developed and built, Brixham Trawlers represented a giant leap forward in the design of fishing vessels. A wooden sailing ship made for deep-sea fishing, its sleek design and tall rigging gave it great speed. Brixham fishermen could travel to the fishing grounds and back in record time. This allowed them to make a bigger catch and bring it to market faster. The design was copied all over the world.;;;;;;;;;;;;x,,,
coal_powered_fishing_trawlers;Coal Powered Fishing Trawlers;;;;;;;;;;;;x,,,
coal_powered_fishing_trawlers_desc;As coal became the engine of industrialization, its use became more and more predominant at sea as well.;;;;;;;;;;;;x,,
turbine_driven_trawlers;Turbine Driven Trawlers;;;;;;;;;;;;x,,,
turbine_driven_trawlers_desc;With new turbines added to trawlers across the country, who needs actual fishermen?;;;;;;;;;;;;x,,,
oil_powered_fishing_trawlers;Oil Powered Fishing Trawlers;;;;;;;;;;;;x,,,
oil_powered_fishing_trawlers_desc;Blue Water fishing fleets followed the merchant marines and navies of the world in transitioning from coal to oil for fueling.;;;;;;;;;;;;x,,
#############################################;;;;;;;;;;;;;;x
#Economic Thought Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
adam_smith;Adam Smith;;;;;;;;;;;;x;
adam_smith_desc;Adam Smith was a Scottish Enlightenment philosopher of political economy. He was author of The Theory of Moral Sentiments and An Inquiry into the Nature and Causes of the Wealth of Nations. Smith promoted the central tenement of Capitalism as the individual pursuing his own self-interest, and in so doing, promoting the greater good. He talked about the "invisible hand" that would guide the actions of individuals and argued against government interference in all but a aspects of the economy.;;;;;;;;;;;;x;
jean_baptiste_say;Jean-Baptiste Say;;;;;;;;;;;;x;
jean_baptiste_say_desc;Jean-Baptiste Say was a French scholar active in the field of political economy. A contemporary of Adam Smith, he also advocated economic competition and freedom of trade. He wrote the Traité d'économie politique ou simple exposition de la manière dont se forment, se distribuent et se composent les richesses, originally published in 1803. Say's Law of Markets was derived thus from his treatise, "Inherent in supply is the wherewithal for its own consumption.";;;;;;;;;;;;x;
david_ricardo;David Ricardo;;;;;;;;;;;;x;
david_ricardo_desc;David Ricardo was an English political economist who followed the theories of Adam Smith. He wrote his most important work in 1817, titled Principles of Political Economy and Taxation. A great promoter of free trade, his major contribution to classical economics was his Law of Comparative Advantage, where he argued that mutual advantage in trade was always possible if each country concentrated on its resource advantages.;;;;;;;;;;;;x;
thomas_robert_malthus;Thomas Robert Malthus;;;;;;;;;;;;x;
thomas_robert_malthus_desc;Thomas Robert Malthus was a British scholar, influential in political economy and demography. Malthus popularised the economic theory of rent.;;;;;;;;;;;;x;
floating_international_exchange_rates;Floating International Exchange Rates;;;;;;;;;;;;x;
floating_international_exchange_rates_desc;In a Floating Exchange Rate region, the value of the currency is set by supply and demand in the international markets. This is measured freely against the currencies of other countries. The Central Bank may intervene in cases of rapid and extreme movement by the currency price in either direction. It buys or sells from its own currency reserves to stabilize the value.;;;;;;;;;;;;x;
monetization_of_debt;Monetization of Debt;;;;;;;;;;;;x;
monetization_of_debt_desc;By monetizing the debt, the Central Bank could artificially decrease the fiscal deficit and increase the money supply of the country. It would print new money and use it to purchase public debt instruments (bonds and bills) issued by the Treasury. This has the effect of moving the debt off of the public balance sheet, with the Central Bank remitting the balance of the interest earnings back to the Treasury on a regular basis.;;;;;;;;;;;;x;
#############################################;;;;;;;;;;;;;;x
#Philosophy Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
montesquieu;Montesquieu;;;;;;;;;;;;x;
montesquieu_desc;Charles-Louis de Secondat, Baron de La Brède et de Montesquieu was a French lawyer and political philosopher. He was best known for his support of constitutional government with a clear separation of powers. In his most famous work, 'The Spirit of the Laws (1748),' Montesquieu developed a series of classification sytems to describe governments and societies. He divided French society into three classes: the monarchy, the aristocracy and the commons, and he said that they should be equally dependent on and separate from eachother. Government administration was divided into three branches, the executive, legislative, and the judicial. His separation of powers later became embedded in the U.S. and other modern constitutions. He popularized the term 'Despotism' by describing it as one of the three basic forms of government, along with Monarchy and Republic.;;;;;;;;;;;;x;
rousseau;Jean-Jacques Rousseau;;;;;;;;;;;;x,,,,,,,
rousseau_desc;Jean-Jacques Rousseau was a French writer and philosopher. Rousseau's many publications provided a central inspiration for the French Revolution. In 'Discourse on the Origin and Basis of Inequality Among Men (1754),' Rousseau refuted Hobbes' conception of the Social Contract as being imposed on the masses by the powerful in society, thereby instituting inequality into the civil society. In 'The Social Contract (1762) Rousseau argued against the divine right of monarchs and asserted that sovereignty resides with the people. However, he argued that government must be separate from the legislative power of the sovereignty for the application of laws and that it was the duty of the people to abolish an overreaching government. Under his version of the Social Contract, the people had a right of freedom to withdraw from it except in time of need.;;;;;;;;;;;;x,,,,,,
denis_diderot;Denis Diderot;;;;;;;;;;;;x,,,,,,,
denis_diderot_desc;Denis Diderot as a French philosopher and writer best known as a coauthor and editor of the 'Encyclopédie, ou dictionnaire raisonné des sciences, des arts et des métiers' with Jean le Rond d'Alembert between 1751 and 1772. The Encyclopedia was the most comprehensive collection of Enlightenment thought and knowledge in every field from philosophy and the arts to science and technology. Its contributors included Diderot himself and most of his leading cotemporaries including Montesquieu, Voltaire, and Rousseau. Diderot's support for religious and political freedoms and the importance of modern science and industry was opposed by the aristoratic society in France. His encyclopedia was officially suppressed in 1759 and he had to complete much of the work on his own thereafter.;;;;;;;;;;;;x,,,,,,
immanuel_kant;Immanuel Kant;;;;;;;;;;;;x,,,,,,,
immanuel_kant_desc;Immanuel Kant was a German philosopher, highly influential in many fields such as metaphysics, ethics, aesthetics,and political philosophy. He promoted as a central theme of the Enlightenment the application of reason to sujective experiences in order to derive knowledge. Kant published 'The Critique of Pure Reason (1781)' in which he argued for a 'Copernican revolution' in philosophy. Kant's doctrine became known as Transcendental Idealism. Kant believed that humans do not experience the world in a direct way, but in a phenomenal way using our senses. These experiences are thus purely subjective and incapable of comprehension as they are (in and of themselves) until processed through Reason. He stated that concepts of mathematics, space and time were transcendental. That is, they were necessary preconditions for the possibilities of experience. His theories influenced a wide spectrum of thinkers and scientists within many disciplines.;;;;;;;;;;;;x,,,,,,
david_hume;David Hume;;;;;;;;;;;;x,,,,,,,
david_hume_desc;David Hume was a Scottish philosopher, historian and essayist, highly influential in the fields of empiricism and skepticism. Hume argued in 'A Treatise of Human Nature (1739)' that the psychological basis for human behaviour was desire rather than reason. He rejected the views of Locke that humans were born with innate ideas, believing instead that knowledge is derived solely from direct experience. Hume wrote that moral actions came from passions and were intrisically motivated, rather than derived from Reason. He believed in the compatibility of scientific determinism with the concept of free will. The exercise of liberty in fact requires the uniform physical laws governing the natural world, or else our exercise of free will would be nothing more than an act of chance. Hume influenced a diverse group of contemporary and subsequent writers including William James, Adam Smith and Kant.;;;;;;;;;;;;x,,,,,,
mary_wollstonecraft;Mary Wollstonecraft;;;;;;;;;;;;x,,,,,,,
mary_wollstonecraft_desc;Mary Wollstonecraft was an English philosopher and writer who was an early proponent of women's rights. She criticzed Rousseau's subordination of women to a solely domestic role. In 'Vindication of the Rights of Woman (1792)' she argued that women only appeared to be inferior to men due to a lack of education. Wollstonecraft believed in treating men and women equally before God as rational, thinking beings, although she conceded a vague predominance of men in a physical sense.;;;;;;;;;;;;x,,,,,,
cesare_beccaria;Cesare Beccaria;;;;;;;;;;;;x,,,,,,,
cesare_beccaria_desc;Cesare Marquis Beccaria-Bonesana was an Italian jurist and philosopher. He was best known for his 1764 treatise 'On Crime and Punishments.' Beccaria argued against torture and for the abolition of the death penalty. He believed that the state did not possess the right to take lives and because capital punishment was neither a useful nor a necessary deterrent to crime. A number of his principles such as the proportionality and promptness of punishment continue to form the basis of criminal justice in modern societies.;;;;;;;;;;;;x,,,,,,
thomas_jefferson;Thomas Jefferson;;;;;;;;;;;;x,,,,,,,
thomas_jefferson_desc;Thomas Jefferson was one of the 'Founding Fathers' of the United States of America. Jefferson wrote the Declaration of Independence in 1776, in which he asserted that all men had "certain inalienable rights." He believed in the paramount importance of individual liberties, and argued that liberty should only be limited insofar as it infringed upon the equal rights and liberties of others. Jefferson served as the Third President of the United States from 1801 to 1809 and worked to limit the power of the federal government, favouring decentralisation and protecting the rights of individuals. Jefferson promoted science and education and believed in a wall of separation between church and state.;;;;;;;;;;;;x,,,,,,
#############################################;;;;;;;;;;;;;;x
#Psychology Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
william_hamilton;William Hamilton;;;;;;;;;;;;x;
william_hamilton_desc;William Hamilton was a Scottish philosopher and professor at Edinburgh University who wrote on the concepts of metaphysics and psychology. A follower of the ideas of Kant, Hamilton emphasized the science of psychology over metaphysical ideas. He stated that "every object is known only in virtue of its relations to other objects." Human thought is finite, and yet demands an understanding of the infinite; ergo, the basis for faith and the faculty of theology is established and conditioned.;;;;;;;;;;;;x;
soren_kierkegaard;Søren Kierkegaard;;;;;;;;;;;;x;
soren_kierkegaard_desc;Søren Aabye Kierkegaard was a Danish philosopher," theologian and religious author interested in human psychology. He strongly criticized many modern philosophers and the Christianity of the State Church versus the Free Church. Much of his philosophical work deals with the issues of how one lives as a ""single individual""", giving priority to concrete human reality over abstract thinking, and highlighting the importance of personal choice and commitment.;;;;;;;;;;;;x;
alexander_bain;Alexander Bain;;;;;;;;;;;;x;
alexander_bain_desc;An associate of J.S. Mill, Alexander Bain added connections from physiology to associationist psychology, adding the laws of compound and constructive association to those of contiguity, similarity, and frequency. He was known for writing two of the earliest textbooks in psychology in 1855 and 1859, which were used by later experimental psychologists such as William James. His Spencer-Bain principle concerning probability of behavior recalls the later Behaviorist school in its conclusions.;;;;;;;;;;;;x;
thomas_brown;Thomas Brown;;;;;;;;;;;;x;
thomas_brown_desc;Thomas Brown was an associationist of the Scottish School, he added a secondary set of laws to complete the associationist philosophy. He built upon earlier work by broadening associationism to consider it as an active process of an active mind. This active process considered the effects of other associations, temperament and state of mind of the individual, the state of health of the body, as well as the circumstances of the moment.;;;;;;;;;;;;x;
psychological_intelligence;Psychological Intelligence;;;;;;;;;;;;x;
psychological_intelligence_desc;This is the concurrent development to Experimental Psychology that focuses on the use of measurement and mathematics to classify individuals by their development. Beginning with Sir Francis Galton and continuing through Alfred Binet, Charles Spearman, and others, the study of intelligence would produce many different ways of measuring the mental abilities of people. Intelligence theorists would propose methods by which individuals and society could improve itself; they also inspired darker movements such as the Nazis to try to eliminate those considered unfit. Today's IQ test is the direct legacy of intelligence measurement in psychology.;;;;;;;;;;;;x;
francis_galton;Francis Galton;;;;;;;;;;;;x;
francis_galton_desc;Sir Francis Galton was a British aristocrat who wrote extensively on the measurement of an individual's mental abilities using sensory and motor tests. His 1869 work "Hereditary Genius:  An Inquiry into its Laws and Consequences" argued that the children of geniuses tended to become geniuses themselves. He surveyed thousands of fellow academics, publishing in 1874 his findings that intelligence was primarily a heritable trait, although there was some necessity for environmental nurturance of that trait. He was the first to use identical and fraternal twins to measure the effects of nature versus nurture, and established in 1888 the theoretical basis for correlation, scatterplots, and regression as measurement tools.;;;;;;;;;;;;x;
alfred_binet;Alfred Binet;;;;;;;;;;;;x;
alfred_binet_desc;Alfred Binet was a French psychologist who pioneered the use of standardized testing to measure individual differences in intelligence. The French government commissioned Binet and his student Theodore Simon to develop a test in 1899 to differentiate 'retarded' from 'normal' children. The Simon-Binet test divided intelligence into several areas and measured each with a battery of questions. Questions considered to measure higher ability were those answered more often by students whom their teachers had rated highly. Binet also believed that intelligences were inherited, but improvable by education. His test assigned a single 'mental-level' score to each subject based on their test results.;;;;;;;;;;;;x;
charles_spearman;Charles Spearman;;;;;;;;;;;;x;
charles_spearman_desc;Charles Spearman was a British psychologist and mathematician. Spearman criticized Galton's tests as being too simple to measure intelligence. He preferred Binet's test, but criticized the use of a universal number to characterize different areas of intelligence. He developed the process of factor analysis, measuring correlations between performance in different test areas. He proposed two underlying factors 'g' for general intelligence to explain the correlations and 's' for specific abilities to explain the imperfections in his correlations. His 'g'factor was not a concrete number, but he too believed in the heritability of intelligence.;;;;;;;;;;;;x;
eugenics;Eugenics;;;;;;;;;;;;x,,,,,,,
eugenics_desc;An outgrowth from Darwinistic ideas on natural selection and trait theories and from the studies in intelligence measurement, Eugenics was concerned with the mental and physical traits found in society and a response to the weaknesses found. Positive eugenics encouraged family programs, social welfare, and the importance of education in the desirability of breeding to increase the appearance of positive traits. Negative eugenics argued for the need to remove weak traits by removing undesirable elements, leading to sterilization and even extermination of target groups.;;;;;;;;;;;;x,,,
wilhelm_wundt;Wilhelm Wundt;;;;;;;;;;;;x;
wilhelm_wundt_desc;Wilhelm Wundt was a German physiologist who opened the first university-based psychological laborator in Leipzig in 1879. Wundt published the first textbook to identify psychology as a science; his 'two reaction-time' tasks demonstrated that complex sequences are the combination of more elementary processes. This was the foundation of Cognitive Psychology.;;;;;;;;;;;;x;
edward_titchener;Edward Titchener;;;;;;;;;;;;x;
edward_titchener_desc;Edward Titchener was an English psychologist who studied under Wundt at Leipzig. Titchener headed the psychology department at Cornell University and founded the Structuralist school, which relied heavily on introspection to perform analysis on the structure of the mind. His attempts to break down experiences into four basic elements was discredited because it was possible for different subjects to identify different elements from the same experiences.;;;;;;;;;;;;x;
william_james;William James;;;;;;;;;;;;x;
william_james_desc;William James was an American psychologist and philosopher at Harvard University. James emphasized the the study of the purposes and functions of the mind, rather than its structure. James is considered the founder of the Functionalist school. He used experiments and introspection, but disclaimed introspection as scientific proof.;;;;;;;;;;;;x;
gs_hall;G. Stanley Hall;;;;;;;;;;;;x;
gs_hall_desc;G. Stanley Hall was the first President of the American Psychological Association. Hall founded the American Journal of Psychology in 1887. His research focused on educational psychology and adolescence; he adapted the term 'Storm and Stress' to characterize the period of adolescence. Hall believed in the heritability of behavior and supported the Eugenics program. His views on child development were later largely refuted by Piaget and Vygotsky.;;;;;;;;;;;;x;
hermann_ebbinghaus;Hermann Ebbinghaus;;;;;;;;;;;;x;
hermann_ebbinghaus_desc;Hermann Ebbinghaus was a German psychologist who pioneered studies in memory. Ebbinghaus used himself as subject in thousands of repetitions of his 'nonsense syllables.' Among his contributions to the field were the learning curve, the forgetting curve, and the serial position effect, which demonstrated that individuals remember the most recent information first presented. He documented 'savings': information relearned a second time is memorized faster.;;;;;;;;;;;;x;
mary_calkins;Mary Calkins;;;;;;;;;;;;x;
mary_calkins_desc;Mary Calkins was an American teacher who became the first female President of the American Psychological Association. A student of James' in 1890, Calkins completed the requirements for a PhD at Harvard only to be refused. She went on to a distinguished tenure at Wellesley College, writing about the psychology of the self: 'a totality, a one of many characters... a unique being in the sense that I am I and you are you'....;;;;;;;;;;;;x;
sigmund_freud;Sigmund Freud;;;;;;;;;;;;x;
sigmund_freud_desc;Sigmund Freud was an Austrian psychologist who founded the discipline of Psychoanalysis. Freud focused on the unconscious mind, dividing it into the id, ego, and superego. Freud believed that unconscious motivations guided the behaviour of his patients and these need to be identified by looking for thoughts and actions that did not fit normal explanation. Manifestation of sexual and aggressive drives were most likely explanations for the differences observed in personality.;;;;;;;;;;;;x;
carl_jung;Carl Jung;;;;;;;;;;;;x;
carl_jung_desc;Carl Jung was a Swiss psychiatrist and contemporary of Freud. Jung proposed a second, deeper level of collective unconscious, where a number of universal personality types known as archetypes were formed from patterns of emotions and experiences. Jung pioneered dream analysis, arguing that archetypes, complexes and motives manifested themselves through dreams. He was influential in developing the concepts of synchronicity, introversion and extraversion.;;;;;;;;;;;;x;
alfred_adler;Alfred Adler;;;;;;;;;;;;x;
alfred_adler_desc;Alfred Adler was an Austrian doctor and psychtherapist. Adler diverged from Freud in arguing that unconscious motivation could be better explained by teleological goals rather than instinctual drives. According to Adler, people are born with a feeling of Inferiority. People attempt to overcome these feelings of inferiority. Adler posited one of three outcomes. An 'inferiority complex' develops in people who are overwhelmed by these feelings. Some of these will develop a superiority complex to mask their true feelings. Psychologically healthy people manifest the concept of self-esteem and satsify their goals through a sense of personal achievement.;;;;;;;;;;;;x;
anna_freud;Anna Freud;;;;;;;;;;;;x;
anna_freud_desc;The daughter of Sigmund Freud, Anna began her psychoanalytic practice in 1923. She served as secretary of the International Psychoanalytical Association between 1925 and 1934. Freud became known for her work on the social importance of the ego in childhood development. She wrote 'Ego and the Mechanisms of Defense' (1936) in which she further developed the concept of defense mechanisms such as repression, displacement, reaction formation and rationalization. These are mental processes to reduce consciousness of wishes, memories and thoughts that prove threatening to self-esteem and security of the individual.;;;;;;;;;;;;x;
karen_horney;Karen Horney;;;;;;;;;;;;x;
karen_horney_desc;Karen Horney was a German psychoanalyst. She came to criticize Freud's emphasis on sex and aggressive as motivating drives. Horney (1937) focused on security instead as the central, inborn human need. In her view, child development was contingent upon parental fulfillment of the child's 'basic anxiety' emotion. Success would result in a trusting individual, while failure would result in insecurity. Insecurity and distrust manifests itself in personality as either avoidance, submission or dominance.;;;;;;;;;;;;x;
ivan_pavlov;Ivan Pavlov;;;;;;;;;;;;x;
ivan_pavlov_desc;Ivan Pavlov was a Russian physiologist and winner of the Nobel Prize for his work on reflexes in digestion. In the course of studies with dogs and salivation, Pavlov observed that the dogs elicited a certain type of salivation with certain signals that preceeded the arrival of food. In his 1927 study, Pavlov laid out the basic principles of classical conditioning in Behaviorism. The food was the unconditioned stimulus for salivation. The signal became associated with salivation as a conditioned stimulus, with salivation to the sound of the signal alone becoming the new conditioned response. Extinction, recovery, generalization and discrimination were identified in subsequent studies.;;;;;;;;;;;;x;
el_thorndike;Edward L. Thorndike;;;;;;;;;;;;x
el_thorndike_desc;Edward Lee Thorndike was an American researcher who also conducted experiments in animal learning. He was known for his puzzle-box procedure (1898), in which a hungry cat was placed inside a small cage and observed to see how long it took the cat to learn to pull the lever and escape, where food was waiting. He observed that after 20-30 trials, the cats had become efficient at escaping almost instantaneously. Thorndike formulated the law of effect, stating that responses producing a positive effect became more likely to occur again, and those producing discomfort were less likely to occur again. These observations were later transformed by B.F. Skinner into the concept of operant conditioning in psychology.;;;;;;;;;;;;x;
jb_watson;John B. Watson;;;;;;;;;;;;x;
jb_watson_desc;John Broadus Watson was an American psychologist who studied Pavlovian conditioning in humans. Watson's most famous experiment involved conditioning an 11-year old child named Albert to associate a conditioned stimulus (fear of rats) to an unconditioned stimulus (fear of a loud hammering sound). Watson's research later led to clinical treatments extinguishing irrational fears in people. After being dismissed from Harvard over an affair and marriage with a graduate student, Watson brought his research experience to a prominent advertising firm; modern advertising owed much to behaviorist psychology and conditioning concepts.;;;;;;;;;;;;x;
ec_tolman;Edward C. Tolman;;;;;;;;;;;;x;
ec_tolman_desc;Edward C. Tolman was another prominent American psychologist in the field of Behaviorism. Tolman performed maze experiments to demonstrate latent learning in animals. He showed that a rat could run the maze on the first try, if it was previously allowed to explore the maze while not hungry. Tolman evinced that the subject learned useful stimulus information about the world without reference to a reinforcing stimulus (the food). The ability to run the maze correctly on trial one demonstrated flexibility in the use of the learned information. Tolman's stimulus-stimulus (S-S) learning was opposed by the stimulus-response (S-R) orthodoxy of Skinner.;;;;;;;;;;;;x;
cinematographic_propaganda;Cinematographic Propaganda;;;;;;;;;;;;x,,,,,,,
cinematographic_propaganda_desc;The advent of cinema has allowed the rapid spread of 'propaganda films', allowing a government the ability to sway large groups of people with messages conveyed through film.;;;;;;;;;;;;x,,,,,,
#############################################;;;;;;;;;;;;;;x
#Social Science Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
auguste_comte;Auguste Comte;;;;;;;;;;;;x,,,,,,,
auguste_comte_desc;Isidore Auguste Marie François Xavier Comte was a french philosopher who founded the political and philosophical movement known as Positivism. He is best known for his six-volume work 'TheCourse on Positive Philosophy (1830-1842)' in which he described a law of three stages in the development of the human mind and developed a unifying philosophy of science. Comte's law was a progressive process. The human mind begins by seeking answers to its questions in theology. Mental development passes through a transition stage to a 'positive' or final state, where supernatural or abstract causes are rejected in favour of seeking answers through scientific laws. His accompanying philosophy of science was influential for decades after his death. Within the positivist framework, the interrelation of the various branches of sciences is maintained despite their increasing divergence and level of specialization.;;;;;;;;;;;;x,,,,,
th_huxley;Thomas Henry Huxley;;;;;;;;;;;;x,,,,,,,
th_huxley_desc;Thomas Henry Huxley was an English biologist, nautral scientist and social thinker. Huxley became a passionate adherent and defender of Charles Darwin and the concept of Evolution after reading Darwin's 'Origin of Species.' He famously defeated Archbishop Samuel Wilberforce in an 1860 debate on the Theory of Evolution. Huxley promoted the development of scientific education over religious traditions, coining the term 'agnostic' for his beliefs. He founded the X-Club in 1869 with a group of likeminded scientists and researchers. The X-Club would go on to found the scientific journal Nature in 1869, which still publishes today.;;;;;;;;;;;;x,,,,,
franz_boas;Franz Boas;;;;;;;;;;;;x,,,,,,,
franz_boas_desc;Franz Boas was a German-American anthropologist," a pioneer of modern anthropology who has been called the ""Father of Modern Anthropology"". He applied the scientific method to the study of human cultures and societies. Previously this discipline was based on the formulation of grand theories around anecdotal knowledge.;;;;;;;;;;;;x",,,,,,
marcel_mauss;Marcel Mauss;;;;;;;;;;;;x,,,,,,,
marcel_mauss_desc;Marcel Mauss was a French sociologst. Mauss' academic work traversed the boundaries between sociology and anthropology. Today, he is perhaps better recognised for his influence on the latter discipline, particularly with respect to his analyses of topics such as magic, sacrifice and gift exchange in primitive cultures.;;;;;;;;;;;;x,,,,
branislaw_malinowski;Bronislaw Malinowski;;;;;;;;;;;;x,,,,,,,
branislaw_malinowski_desc;Bronislaw Kasper Malinowski was a Polish anthropologist, widely considered one of the most important modern anthropologists, and also influential in structural functionalist sociology. His pioneering ethnographic fieldwork made a major contribution to the study of Melanesia and of phenomena relating to reciprocity.;;;;;;;;;;;;x,,,,,
flinders_petrie;Flinders Petrie;;;;;;;;;;;;x,,,,,,,
flinders_petrie_desc;Professor Sir William Flinders Petrie was an English Egyptologist and a pioneer of systematic methodology in archaeology. He held the first chair of Egyptology in the United Kingdom, and excavated at many of the most important archaeological sites in Egypt, such as Naukratis, Tanis, Abydos and Amarna. Some consider his most famous discovery to be that of the Mernetaph Stele.;;;;;;;;;;;;x,,,
jg_taylor;John George Taylor;;;;;;;;;;;;x,,,,,,,
jg_taylor_desc;J.G. Taylor was an English publisher, essayist, and contributor to the study of Egyptian Pyramidology.;;;;;;;;;;;;x,,,,,,,
cl_wooley;Charles Leonard Woolley;;;;;;;;;;;;x,,,,,,,
cl_wooley_desc;Sir Charles Leonard Woolley was a British archaeologist best known for his excavations at Ur in Mesopotamia. He is considered to have been one of the first ""modern"" archaeologists.;;;;;;;;;;;;x,,,,,,,
arthur_evans;Arthur Evans;;;;;;;;;;;;x,,,,,,,
arthur_evans_desc;Sir Arthur John Evans was a British archaeologist most famous for unearthing the palace of Knossos on the Greek island of Crete and for developing the concept of Minoan civilization from the structures of the artifacts found there and elsewhere throughout the eastern Mediterranean.;;;;;;;;;;;;x,,,,,,,
heinrich_schliemann;Heinrich Schliemann;;;;;;;;;;;;x,,,,,,,
heinrich_schliemann_desc;Heinrich Schliemann was a German businessman and archaeologist, and an advocate of the historical reality of places mentioned in the works of Homer. Schliemann was an archaeological excavator of Troy, along with the Mycenaean sites of Mycenae and Tiryns. His work lent weight to the idea that Homer's Iliad and Virgil's Aeneid reflect actual historical events.;;;;;;;;;;;;x,,,,,
emile_dirkheim;Emile Durkheim;;;;;;;;;;;;x,,,,,,,
emile_dirkheim_desc;David Emile Durkheim was a French sociologist. He formally established the academic discipline and, with Karl Marx and Max Weber, is commonly cited as the principal architect of modern social science.;;;;;;;;;;;;x,,,,,
max_weber;Max Weber;;;;;;;;;;;;x,,,,,,,
max_weber_desc;Karl Emil Maximilian Weber was a German sociologist and political economist who profoundly influenced social theory, social research," and the discipline of sociology itself. Weber's major works dealt with the rationalization and ""disenchantment"" he associated with the rise of capitalism and modernity.;;;;;;;;;;;;x",,,,,
ferdinand_de_saussure;Ferdinand de Saussure;;;;;;;;;;;;x,,,,,,,
ferdinand_de_saussure_desc;Ferdinand de Saussure was a Swiss linguist whose ideas laid a foundation for many significant developments in linguistics in the 20th century. Saussure is widely considered to be one of the fathers of modern linguistics.;;;;;;;;;;;;x,,,,,,,
#############################################;;;;;;;;;;;;;;x
#POP Growth Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
sanitation;Sanitation;;;;;;;;;;;;x,,,,,,,
sanitation_desc;It was not until the development of sanitation that the presence of waste and sewage in cities was even considered to be a health issue. Once methods were introduced to remove waste and keep the streets clean, it became possible for rodent infestations to be reduced in size and for cities to rapidly grow.;;;;;;;;;;;;x,,,,,,
prophylactics;Prophylactics;;;;;;;;;;;;x,,,,,,,
prophylactics_desc;The invention of modern methods of voluntary birth control are having a profound effect on the national birth rate, as citizens (particularly the wealthy) are able to exert far more control over when and how often they have children.;;;;;;;;;;;;x,,,,,,
cholera_vaccine;Cholera Vaccine;;;;;;;;;;;;x,,,,,,,
cholera_vaccine_desc;A vaccine has been developed which should stop the spread of cholera in our country, and which indeed should be a blow against the affliction throughout the world.;;;;;;;;;;;;x,,,,,,
antitoxins;Antitoxins;;;;;;;;;;;;x,,,,,,,
antitoxins_desc;The development of antitoxins is an advance that not only allows the medical field to combat poisons, but also to develop and further their understanding of how to kill bacteria and other microorganisms which are responsible for many afflictions.;;;;;;;;;;;;x,,,,,,
defamation_of_women;Defamation of Women;;;;;;;;;;;;x,,,,,,,
defamation_of_women_desc;A cultural shift has begun which assigns to women a lesser status than that of men, even beyond their traditional inability to partake in politics. Common thought is that women are lesser creatures, best suited as chattel and as producers of children.;;;;;;;;;;;;x,,,,,
#############################################;;;;;;;;;;;;;;x
#Ideology Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
social_democracy;Social Democracy;;;;;;;;;;;;x,,,,,,,
social_democracy_desc;Democratic Socialism grew out of the revolutionary Socialist movement in the late Nineteenth Century. Some socialists remained revolutionary, and advocated the end of Market Capitalism in favor of complete state control of capital and the means of production. Social Democrats instead advocated the Social Welfare or 'Mixed Economy' state. In this version of Social Democracy, certain key services and industries might be nationalized, and the state would provide many social services and programs. However, market forces would continue to function. Political Parties advocating socialist policies, including the SPD in Germany and Labour in Brtain became powerful in the parliaments.;;;;;;;;;;;;x,,,,,
marxism_leninism;Marxism-Leninism;;;;;;;;;;;;x,,,,,,,
marxism_leninism_desc;Marxism-Leninism was a further development of the Marxist theory described by Marx and Engels. As the name attests, it was originally propounded by Vladimir Ilyich Lenin. Lenin espoused the concept of the Vanguard Party. Marxist-Leninists rejected Democratic Socialism's peaceful, parliamentary path to socialism. They argued instead argued for immediate and violent revolution. Lenin wrote 'What is to Be Done?' in 1903, in which he described how a dedicated core of revolutionaries could take over in nations where a large, educated proletariat did not already exist. In 1917, Lenin launched a revolution in Russia with a mix of soldier, worker, and peasant support, where a collection of 'Soviets' unde the leadership of Lenin's revolutionary vanguard usurped and then replaced the functions of the traditional state authorities. Marxism-Leninism never realized the utopian withering away of the state as Marx had envisioned. The revolutionary Dictatorship of the Proletariat became a dominant social class of its own. Membership in the Communist Party meant a standard of living  and power above that of the 'proletariat' whom the revolution had been proclaimed for.;;;;;;;;;;;;x,,,,,
national_socialism;National Socialism;;;;;;;;;;;;x,,,,,,,
