#############################################;;;;;;;;;;;;;;x
#Agriculture Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
brixham_trawlers_desc;Named for the British town where they were developed and built, Brixham Trawlers represented a giant leap forward in the design of fishing vessels. A wooden sailing ship made for deep-sea fishing, its sleek design and tall rigging gave it great speed. Brixham fishermen could travel to the fishing grounds and back in record time. This allowed them to make a bigger catch and bring it to market faster. The design was copied all over the world.;;;;;;;;;;;;x,,,
coal_powered_fishing_trawlers;Coal Powered Fishing Trawlers;;;;;;;;;;;;x,,,
coal_powered_fishing_trawlers_desc;As coal became the engine of industrialization, its use became more and more predominant at sea as well.;;;;;;;;;;;;x,,
turbine_driven_trawlers;Turbine Driven Trawlers;;;;;;;;;;;;x,,,
turbine_driven_trawlers_desc;With new turbines added to trawlers across the country, who needs actual fishermen?;;;;;;;;;;;;x,,,
oil_powered_fishing_trawlers;Oil Powered Fishing Trawlers;;;;;;;;;;;;x,,,
oil_powered_fishing_trawlers_desc;Blue Water fishing fleets followed the merchant marines and navies of the world in transitioning from coal to oil for fueling.;;;;;;;;;;;;x,,
#############################################;;;;;;;;;;;;;;x
#New Triggered Modifiers;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
desperate_nation;Desperate Nation;Nation microscopique;Mikroskopische Nation;;Nación microscópica;;;;;;;;;x;;;;
microscopic_nation;Microscopic Nation;Nation microscopique;Mikroskopische Nation;;Nación microscópica;;;;;;;;;x;;;;
tiny_nation;Tiny Nation;Très petite Nation;Sehr kleine Nation;;Muy pequeña nación;;;;;;;;;x;;;;
small_nation;Small Nation;Petite Nation;Kleine Nation;;Pequeña nación;;;;;;;;;x;;;;
medium_nation;Medium Nation;Nation moyenne;Mittlere Nation;;Medio país;;;;;;;;;x;;;;
average_nation;Average Nation;Nation régulière;Durchschnittsgröße Nation;;País promedio;;;;;;;;;x;;;;
large_nation;Large Nation;Grande Nation;Großes Nation;;Nación grande;;;;;;;;;x;;;;
empire;Empire;Empire;Reich;;Imperio;;;;;;;;;x;;;;
medium_empire;Medium Empire;Moyen Empire;Mittleres Reich;;Imperio medio;;;;;;;;;x;;;;
large_empire; Large Empire;Grand Empire;Große Reich;;Gran imperio;;;;;;;;;x;;;;
insane_empire; Insane Empire;L'Empire de fou;Das wahnsinnig Reich;;El Imperio loco;;;;;;;;;x;;;;
insane_empire2; Large Insane Empire;L'Empire de fou;Das wahnsinnig Reich;;El Imperio loco;;;;;;;;;x;;;;
#############################################;;;;;;;;;;;;;;x
#New CBs;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
take_capital;Take Capital;;;;;;;;;;;;;x
take_capital_desc;Take the Capital region of a §Ycountry§W and force them to move their capital elsewhere;;;;;;;;;;;;;x
take_capital_setup;Take Capital region $STATE$ of $RECIPIENT$;;;;;;;;;;;;;x
take_capital_short;Takes Capital from $RECIPIENT$;;;;;;;;;;;;;x
minor_conquest;Minor Conquest;;;;;;;;;;;;;x
minor_conquest_desc;Annex a §Ycountry§W of small size and population by conquest;;;;;;;;;;;;;x
minor_conquest_setup;Annex minor nation of $RECIPIENT$;;;;;;;;;;;;;x
minor_conquest_short;Annex $RECIPIENT$;;;;;;;;;;;;;x
negotiated_transfer;Negotiated Transfer;;;;;;;;;;;;x
negotiated_transfer_desc;Transfer a state or colonial region to another country with no effect on infamy, prestige, or jingoism;;;;;;;;;;;;x
negotiated_transfer_short;$RECIPIENT$ receives $STATE$ from us;;;;;;;;;;;;;x
negotiated_transfer_setup;Transfer $STATE$ from our country to $RECIPIENT$;;;;;;;;;;;;x
NORMAL_WAR_NEGOTIATE_NAME;$ORDER$$SECOND$ Transfer of $STATE$ to $FIRST_COUNTRY$;;;;;;;;;;;;x
AGRESSION_WAR_NEGOTIATE_NAME;$ORDER$$SECOND$ Transfer of $STATE$ to $FIRST_COUNTRY$;;;;;;;;;;;;x
acquire_state;Acquire State Early;;;;;;;;;;;;;x
acquire_state_short;Acquire $STATE$;;;;;;;;;;;;;x
acquire_state_desc;Aquire an enemy §Ystate§W;;;;;;;;;;;;;x
acquire_state_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
acquire_state_midgame;Acquire State Midgame;;;;;;;;;;;;;x
acquire_state_midgame_short;Acquire $STATE$ for 33% less.;;;;;;;;;;;;;x
acquire_state_midgame_desc;Aquire an enemy §Ystate§W for 33% less warscore;;;;;;;;;;;;;x
acquire_state_midgame_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
acquire_state_late;Acquire State Lategame;;;;;;;;;;;;;x
acquire_state_late_short;Acquire $STATE$ for 55% less.;;;;;;;;;;;;;x
acquire_state_late_desc;Aquire an enemy §Ystate§W for 55% less warscore;;;;;;;;;;;;;x
acquire_state_late_setup;Acquire $STATE$ from $RECIPIENT$;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#More Inventions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
sanitation;Sanitation;;;;;;;;;;;;x,,,,,,,
sanitation_desc;It was not until the development of sanitation that the presence of waste and sewage in cities was even considered to be a health issue. Once methods were introduced to remove waste and keep the streets clean, it became possible for rodent infestations to be reduced in size and for cities to rapidly grow.;;;;;;;;;;;;x,,,,,,
antitoxins;Antitoxins;;;;;;;;;;;;x,,,,,,,
antitoxins_desc;The development of antitoxins is an advance that not only allows the medical field to combat poisons, but also to develop and further their understanding of how to kill bacteria and other microorganisms which are responsible for many afflictions.;;;;;;;;;;;;x,,,,,,,
child_welfare;Child Welfare;;;;;;;;;;;;x,,,,,,,
child_welfare_desc;The quaint new idea of basic care & legal rights for children has been established.;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#Save The Nation;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
save_the_nation1;Patriotism;;;;;;;;;;;;x,,,,,,,
save_the_nation1_desc;Patriotism;;;;;;;;;;;;x,,,,,,,
save_the_nation2;Heightened Naionalism;;;;;;;;;;;;x,,,,,,,
save_the_nation2_desc;Heightened Nationalism;;;;;;;;;;;;x,,,,,,,
save_the_nation3;Desperate Defense;;;;;;;;;;;;x,,,,,,,
save_the_nation3_desc;Desperate Defense;;;;;;;;;;;;x,,,,,,,
save_the_nation4;Final Hour;;;;;;;;;;;;x,,,,,,,
save_the_nation4_desc;Final Hour;;;;;;;;;;;;x,,,,,,,
save_the_nation6;Spiteful Resistance;;;;;;;;;;;;x,,,,,,,
save_the_nation6_desc;Spiteful Resistance;;;;;;;;;;;;x,,,,,,,
#############################################;;;;;;;;;;;;;;x
#Decisions;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
romanians_integrated_title;Integrate the Romanians;;;;;;;;;;;;x,,,,,,,
romanians_integrated;Integrate the Romanians;;;;;;;;;;;;x,,,,,,,
romanians_integrated_desc;The time has come for the Romanian peoples to accept the crown of Hungary.;;;;;;;;;;;;x,,,,,,,
spanish_expansion_maghreb_title;Proclaim Spanish Dominion over Maghreb;;;;;;;;;;;;x,,,,,,,
spanish_expansion_maghreb;Proclaim Spanish Dominion over Maghreb;;;;;;;;;;;;x,,,,,,,
spanish_expansion_maghreb_desc;After taking over Western Aragonese Maghreb, and annexing the local natives we have gained total dominion over North-West Africa.;;;;;;;;;;;;x,,,,,,,
mesopotamian_excavations_decision_title;The Cradle of Civilization;;;;;;;;;;;;;
mesopotamian_excavations_decision_desc;Mesopotamia: the onetime home of Babylonia, Akkadia and Assyria holds great promise for archaeological discovery. We've moved beyond the old methods of tomb-raiding and amateur excavations--- we should outfit a modern expedition and seek permission to explore these lands. We might bring back a few trophies for the museum... and learn something along the way.;;;;;;;;;;;;;
minoan_excavations_decision_title;Minoan Excavations;;;;;;;;;;;;;
minoan_excavations_decision_desc;We must plunder the secrets of the ancient Minoan civilization, for the good of science.;;;;;;;;;;;;;
integrate_north_germans_title;Soldify Control over Elbia;;;;;;;;;;;;;
integrate_north_germans_desc;The Bohemians are beaten back & much of Northern Germany is ours, it is time to look ever farther south to expand the Union.;;;;;;;;;;;;;
